timestamp,source,channel,batch_idx,sample_in_batch,global_sample_idx,observed_min,observed_max,observed_mean,allowed_lower,allowed_upper,csv_min,csv_max,p01,p99,finite_ratio,nonfinite_count,violation,below_by,above_by
2022-01-04 18:00:00,cma,v925,1,7,15,-33.646358489990234,44.05863952636719,-0.22026564180850983,-43.24247150421142,38.46552639007569,-36.4334716796875,31.65652656555176,-16.23847198486328,17.4415283203125,1.0,0,above_max,0.0,5.5931131362915
2022-01-04 18:00:00,cma,r150,1,7,15,0.0,129.5050048828125,23.531625747680664,-10.0,110.0,0.0,100.0,0.2749996185302734,100.0,1.0,0,above_max,0.0,19.5050048828125
2022-01-05 00:00:00,cma,z850,2,0,16,9566.828125,17475.890625,13778.3271484375,8903.49169921875,16602.69287109375,9545.091796875,15961.0927734375,10216.357421875,15501.6513671875,1.0,0,above_max,0.0,873.19775390625
2022-01-05 00:00:00,cma,z925,2,0,16,2927.971923828125,11369.046875,7120.12353515625,2460.5858154296875,9915.777709960938,3081.851806640625,9294.51171875,3673.682861328125,8815.8974609375,1.0,0,above_max,0.0,1453.2691650390625
2022-01-05 00:00:00,cma,z1000,2,0,16,-2986.899658203125,5735.13427734375,993.240966796875,-3704.9665771484374,4229.005395507813,-3043.80224609375,3567.841064453125,-2445.5966796875,2886.279052734375,1.0,0,above_max,0.0,1506.1288818359371
2022-01-05 00:00:00,cma,u150,2,0,16,-34.84705352783203,86.33794403076172,14.945761680603027,-45.561387634277345,82.8806167602539,-34.857887268066406,72.17711639404297,-21.327884674072266,56.14711380004883,1.0,0,above_max,0.0,3.457327270507818
2022-01-05 00:00:00,cma,u200,2,0,16,-35.5167121887207,100.41828918457031,15.832578659057617,-37.52268333435059,92.50331611633301,-26.687183380126957,81.66781616210938,-16.102182388305664,63.417816162109375,1.0,0,above_max,0.0,7.914973068237302
2022-01-05 00:00:00,cma,u700,2,0,16,-40.888282775878906,39.296722412109375,3.678046226501465,-38.12271099090576,46.57329349517822,-31.06471061706543,39.51529312133789,-13.54471206665039,27.97528839111328,1.0,0,below_min,2.7655717849731474,0.0
2022-01-05 00:00:00,cma,u850,2,0,16,-42.6934700012207,39.53653335571289,1.502390742301941,-42.08315887451172,47.05283966064454,-34.65515899658203,39.62483978271485,-14.66515827178955,22.514841079711918,1.0,0,below_min,0.6103111267089858,0.0
2022-01-05 00:00:00,cma,v50,2,0,16,-49.367889404296875,41.57711410522461,0.0729195848107338,-30.524716949462892,36.77367935180664,-24.91651725769043,31.16547966003418,-18.581018447875977,22.86298105239868,1.0,0,below_min;above_max,18.843172454833983,4.803434753417967
2022-01-05 00:00:00,cma,v100,2,0,16,-35.791038513183594,43.658958435058594,-0.12045209854841232,-27.414196968078617,32.050002098083496,-22.45884704589844,27.09465217590332,-16.778846740722656,16.470958366394036,1.0,0,below_min;above_max,8.376841545104977,11.608956336975098
2022-01-05 00:00:00,cma,v300,2,0,16,-61.60538864135742,68.23961639404297,0.12132923305034637,-63.88097305297852,64.92703170776367,-53.14697265625,54.19303131103516,-30.54197120666504,33.32607688903801,1.0,0,above_max,0.0,3.312584686279294
2022-01-05 00:00:00,cma,v500,2,0,16,-48.49299621582031,49.787010192871094,0.036387812346220016,-45.70456199645996,46.10143928527832,-38.05406188964844,38.4509391784668,-23.104063034057617,22.74593734741211,1.0,0,below_min;above_max,2.7884342193603544,3.6855709075927763
2022-01-05 00:00:00,cma,v600,2,0,16,-36.38378143310547,49.416221618652344,0.07654941827058792,-36.2928804397583,38.20011653900146,-30.08513069152832,31.992366790771484,-19.387240676879884,19.150478839874253,1.0,0,below_min;above_max,0.09090099334716939,11.21610507965088
2022-01-05 00:00:00,cma,v700,2,0,16,-30.69065284729004,49.329345703125,0.12925495207309723,-37.889457893371585,41.16053981781006,-31.301958084106445,34.57304000854492,-16.531959533691406,17.1230411529541,1.0,0,above_max,0.0,8.168805885314939
2022-01-05 00:00:00,cma,v850,2,0,16,-33.8798713684082,44.6351318359375,-0.05146251991391182,-43.882645797729495,41.05935401916504,-36.80414581298828,33.98085403442383,-15.119146347045898,16.788903827667166,1.0,0,above_max,0.0,3.575777816772458
2022-01-05 00:00:00,cma,v925,2,0,16,-34.1517219543457,45.79827880859375,-0.1825937032699585,-43.24247150421142,38.46552639007569,-36.4334716796875,31.65652656555176,-16.23847198486328,17.4415283203125,1.0,0,above_max,0.0,7.332752418518062
2022-01-05 00:00:00,cma,r150,2,0,16,0.0,117.33499908447266,23.343647003173828,-10.0,110.0,0.0,100.0,0.2749996185302734,100.0,1.0,0,above_max,0.0,7.334999084472656
2022-01-05 00:00:00,cma,r500,2,0,16,0.0,117.33000183105469,47.53473663330078,-10.0,110.0,0.0,100.0,0.0050010681152343,100.0,1.0,0,above_max,0.0,7.3300018310546875
2022-01-05 06:00:00,cma,z850,2,1,17,9016.578125,16870.724609375,13742.1025390625,8903.49169921875,16602.69287109375,9545.091796875,15961.0927734375,10216.357421875,15501.6513671875,1.0,0,above_max,0.0,268.03173828125
2022-01-05 06:00:00,cma,z925,2,1,17,2409.4580078125,10549.4677734375,7083.1748046875,2460.5858154296875,9915.777709960938,3081.851806640625,9294.51171875,3673.682861328125,8815.8974609375,1.0,0,below_min;above_max,51.1278076171875,633.6900634765625
2022-01-05 06:00:00,cma,z1000,2,1,17,-3491.64794921875,4808.7001953125,958.4595336914062,-3704.9665771484374,4229.005395507813,-3043.80224609375,3567.841064453125,-2445.5966796875,2886.279052734375,1.0,0,above_max,0.0,579.6947998046871
2022-01-05 06:00:00,cma,u150,2,1,17,-29.040729522705078,86.36426544189453,14.933183670043945,-45.561387634277345,82.8806167602539,-34.857887268066406,72.17711639404297,-21.327884674072266,56.14711380004883,1.0,0,above_max,0.0,3.4836486816406307
2022-01-05 06:00:00,cma,u200,2,1,17,-39.783504486083984,101.13150024414062,15.924819946289062,-37.52268333435059,92.50331611633301,-26.687183380126957,81.66781616210938,-16.102182388305664,63.417816162109375,1.0,0,below_min;above_max,2.2608211517333956,8.628184127807614
2022-01-05 06:00:00,cma,u250,2,1,17,-44.01237487792969,103.98262023925781,14.91676139831543,-50.39963340759277,102.46837043762207,-37.6606330871582,89.7293701171875,-16.55563735961914,64.45936584472656,1.0,0,above_max,0.0,1.5142498016357422
2022-01-05 06:00:00,cma,u700,2,1,17,-40.4126091003418,40.91238784790039,3.801269054412842,-38.12271099090576,46.57329349517822,-31.06471061706543,39.51529312133789,-13.54471206665039,27.97528839111328,1.0,0,below_min,2.289898109436038,0.0
2022-01-05 06:00:00,cma,v50,2,1,17,-48.89838409423828,39.88661575317383,0.19963118433952332,-30.524716949462892,36.77367935180664,-24.91651725769043,31.16547966003418,-18.581018447875977,22.86298105239868,1.0,0,below_min;above_max,18.37366714477539,3.112936401367186
2022-01-05 06:00:00,cma,v100,2,1,17,-35.248939514160156,37.66606140136719,-0.04673905670642853,-27.414196968078617,32.050002098083496,-22.45884704589844,27.09465217590332,-16.778846740722656,16.470958366394036,1.0,0,below_min;above_max,7.834742546081539,5.616059303283691
2022-01-05 06:00:00,cma,v200,2,1,17,-51.81744384765625,49.10255432128906,0.25388452410697937,-50.31730079650879,61.060697555541985,-41.03580093383789,51.77919769287109,-25.96080017089844,28.44419860839844,1.0,0,below_min,1.500143051147461,0.0
2022-01-05 06:00:00,cma,v250,2,1,17,-62.73982238769531,58.775177001953125,0.1569690704345703,-57.60447769165039,63.16352157592773,-47.54047775268555,53.09952163696289,-30.575477600097656,33.5575741195678,1.0,0,below_min,5.135344696044925,0.0
2022-01-05 06:00:00,cma,v300,2,1,17,-64.36394500732422,64.43106079101562,0.127888485789299,-63.88097305297852,64.92703170776367,-53.14697265625,54.19303131103516,-30.54197120666504,33.32607688903801,1.0,0,below_min,0.4829719543457003,0.0
2022-01-05 06:00:00,cma,v400,2,1,17,-61.8277702331543,67.40222930908203,0.0666511133313179,-59.223367309570314,64.14263305664062,-48.942867279052734,53.86213302612305,-27.602867126464844,27.60213279724121,1.0,0,below_min;above_max,2.604402923583983,3.259596252441412
2022-01-05 06:00:00,cma,v500,2,1,17,-51.28389358520508,61.6361083984375,0.06287774443626404,-45.70456199645996,46.10143928527832,-38.05406188964844,38.4509391784668,-23.104063034057617,22.74593734741211,1.0,0,below_min;above_max,5.57933158874512,15.534669113159183
2022-01-05 06:00:00,cma,v600,2,1,17,-39.17502975463867,54.374969482421875,0.07379810512065887,-36.2928804397583,38.20011653900146,-30.08513069152832,31.992366790771484,-19.387240676879884,19.150478839874253,1.0,0,below_min;above_max,2.8821493148803725,16.17485294342041
2022-01-05 06:00:00,cma,v700,2,1,17,-32.11235046386719,54.877647399902344,0.10273612290620804,-37.889457893371585,41.16053981781006,-31.301958084106445,34.57304000854492,-16.531959533691406,17.1230411529541,1.0,0,above_max,0.0,13.717107582092282
2022-01-05 06:00:00,cma,v850,2,1,17,-39.03997802734375,48.625022888183594,-0.07497835159301758,-43.882645797729495,41.05935401916504,-36.80414581298828,33.98085403442383,-15.119146347045898,16.788903827667166,1.0,0,above_max,0.0,7.565668869018552
2022-01-05 06:00:00,cma,v925,2,1,17,-36.569419860839844,47.650577545166016,-0.20964550971984863,-43.24247150421142,38.46552639007569,-36.4334716796875,31.65652656555176,-16.23847198486328,17.4415283203125,1.0,0,above_max,0.0,9.185051155090328
2022-01-05 06:00:00,cma,r150,2,1,17,0.0,117.8949966430664,23.434724807739258,-10.0,110.0,0.0,100.0,0.2749996185302734,100.0,1.0,0,above_max,0.0,7.894996643066406
2022-01-05 06:00:00,cma,t2m,2,1,17,228.39556884765625,319.435546875,277.5295715332031,216.71108093261722,318.93311462402346,225.2295837402344,310.41461181640625,239.48959350585935,302.7296142578125,1.0,0,above_max,0.0,0.5024322509765398
2022-01-05 12:00:00,cma,z850,2,2,18,8561.5517578125,16867.78515625,13747.068359375,8903.49169921875,16602.69287109375,9545.091796875,15961.0927734375,10216.357421875,15501.6513671875,1.0,0,below_min;above_max,341.93994140625,265.09228515625
2022-01-05 12:00:00,cma,z925,2,2,18,1986.03076171875,10586.953125,7087.91845703125,2460.5858154296875,9915.777709960938,3081.851806640625,9294.51171875,3673.682861328125,8815.8974609375,1.0,0,below_min;above_max,474.5550537109375,671.1754150390625
2022-01-05 12:00:00,cma,z1000,2,2,18,-3909.5439453125,4794.34765625,959.0160522460938,-3704.9665771484374,4229.005395507813,-3043.80224609375,3567.841064453125,-2445.5966796875,2886.279052734375,1.0,0,below_min;above_max,204.5773681640626,565.3422607421871
2022-01-05 12:00:00,cma,u150,2,2,18,-29.257137298583984,85.3328628540039,14.966383934020996,-45.561387634277345,82.8806167602539,-34.857887268066406,72.17711639404297,-21.327884674072266,56.14711380004883,1.0,0,above_max,0.0,2.4522460937500057
2022-01-05 12:00:00,cma,u200,2,2,18,-37.15177536010742,100.6832275390625,15.954864501953125,-37.52268333435059,92.50331611633301,-26.687183380126957,81.66781616210938,-16.102182388305664,63.417816162109375,1.0,0,above_max,0.0,8.17991142272949
2022-01-05 12:00:00,cma,u300,2,2,18,-56.40285873413086,93.28713989257812,13.205718994140625,-54.84320907592773,100.00479202270508,-41.939208984375,87.10079193115234,-18.879207611083984,60.71079254150391,1.0,0,below_min,1.5596496582031278,0.0
2022-01-05 12:00:00,cma,u700,2,2,18,-32.353511810302734,47.11149215698242,3.8639137744903564,-38.12271099090576,46.57329349517822,-31.06471061706543,39.51529312133789,-13.54471206665039,27.97528839111328,1.0,0,above_max,0.0,0.5381986618042021
2022-01-05 12:00:00,cma,u850,2,2,18,-43.61806869506836,50.65193176269531,1.7019360065460205,-42.08315887451172,47.05283966064454,-34.65515899658203,39.62483978271485,-14.66515827178955,22.514841079711918,1.0,0,below_min;above_max,1.534909820556642,3.5990921020507756
